SalePrice,Neighborhood,LotArea,YrBuilt,HouseStyle,Foundation,RoofMatl,Ext1,Heating,Central Air,TtlBsmtSF,TotRmsAbvGrd,GarageType,Cars,GarageArea,NmbrBRs,YrSold_YYYY,MoSold_MM,SaleDate
117000,N Ames,8580,1970,1-Story,C'Block,CompShg,MetalSd,GasFWA,Yes,859,5,Detachd,1,352,3,2013,8,2013-08-01
163900,N Ames,9457,1970,1-Story,C'Block,CompShg,VinylSd,GasFWA,Yes,925,7,Detachd,2,576,3,2012,10,2012-10-01
105600,N Ames,7560,1971,S/Foyer,C'Block,CompShg,HdBoard,GasFWA,Yes,796,5,Attachd,1,392,2,2014,4,2014-04-01
125500,N Ames,8294,1976,1-Story,C'Block,CompShg,MetalSd,GasFWA,Yes,888,5,None,0,0,3,2014,1,2014-01-01
116300,N Ames,7340,1971,1-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,858,4,Detachd,1,684,2,2012,6,2012-06-01
158900,N Ames,7200,1971,1-Story,C'Block,CompShg,CemntBd,GasFWA,Yes,864,5,Detachd,2,576,3,2014,7,2014-07-01
122500,N Ames,8470,1970,1-Story,C'Block,CompShg,MetalSd,GasFWA,Yes,864,5,Detachd,2,400,3,2012,5,2012-05-01
134500,N Ames,7735,1970,S/Foyer,C'Block,CompShg,MetalSd,GasFWA,Yes,768,4,Attachd,1,384,2,2012,7,2012-07-01
149000,N Ames,8330,1971,1-Story,C'Block,CompShg,MetalSd,GasFWA,Yes,864,5,Detachd,2,400,3,2014,9,2014-09-01
130089,N Ames,6960,1970,1-Story,C'Block,CompShg,MetalSd,GasFWA,Yes,825,5,Detachd,1,686,3,2013,3,2013-03-01
108500,N Ames,6960,1970,1-Story,C'Block,CompShg,MetalSd,GasFWA,Yes,825,5,Detachd,1,686,3,2012,9,2012-09-01
129000,N Ames,12735,1972,1-Story,C'Block,CompShg,MetalSd,GasFWA,Yes,864,5,Detachd,2,576,3,2012,7,2012-07-01
130000,N Ames,9000,1971,1-Story,C'Block,CompShg,VinylSd,GasFWA,Yes,864,5,Detachd,2,576,3,2012,8,2012-08-01
160500,N Ames,4063,1998,1-Story,P'Conc,CompShg,MetalSd,GasFWA,Yes,1330,5,Attachd,2,506,2,2013,4,2013-04-01
205000,N Ames,8773,2002,1-Story,P'Conc,CompShg,MetalSd,GasFWA,Yes,1487,4,Attachd,2,543,2,2013,8,2013-08-01
188000,N Ames,5858,1999,1-Story,P'Conc,CompShg,MetalSd,GasFWA,Yes,1405,5,Attachd,2,511,2,2014,7,2014-07-01
108500,Br'Dale,2058,1973,2-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,672,7,Detachd,1,264,4,2012,10,2012-10-01
121000,Br'Dale,1680,1973,2-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,483,5,Detachd,1,264,2,2014,7,2014-07-01
106500,Br'Dale,1920,1973,2-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,761,6,Detachd,2,440,3,2014,5,2014-05-01
110000,Br'Dale,2760,1973,2-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,525,6,Detachd,2,440,3,2013,9,2013-09-01
120300,Br'Dale,2318,1973,2-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,525,6,Detachd,1,264,3,2014,7,2014-07-01
105001,Br'Dale,2318,1973,2-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,525,6,Detachd,1,264,3,2014,1,2014-01-01
90000,Br'Dale,2318,1973,2-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,525,6,Detachd,1,264,3,2013,7,2013-07-01
84600,Br'Dale,1680,1973,2-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,483,5,Detachd,1,264,2,2013,12,2013-12-01
84000,Br'Dale,1680,1973,2-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,483,5,Detachd,1,264,2,2012,12,2012-12-01
121000,Br'Dale,1680,1973,2-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,483,5,Detachd,1,264,2,2014,4,2014-04-01
89000,Br'Dale,1680,1973,2-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,483,5,Detachd,1,264,2,2012,4,2012-04-01
101000,Br'Dale,1680,1973,2-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,483,5,Detachd,1,264,3,2013,6,2013-06-01
112042,Br'Dale,1920,1973,2-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,765,7,None,0,0,3,2012,9,2012-09-01
83386,Br'Dale,1680,1973,2-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,483,5,None,0,0,2,2013,7,2013-07-01
115622,Br'Dale,1680,1973,2-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,672,7,No Data,0,0,3,2012,7,2012-07-01
130000,Br'Dale,2675,1972,2-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,765,7,Detachd,2,440,3,2014,6,2014-06-01
140000,Br'Dale,2160,1972,2-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,765,7,Detachd,2,440,3,2013,11,2013-11-01
130000,Br'Dale,2160,1972,2-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,765,7,Detachd,2,440,3,2014,4,2014-04-01
124900,Br'Dale,2160,1972,2-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,765,7,Detachd,2,440,3,2012,1,2012-01-01
152000,NoPkVil,2308,1974,1-Story,C'Block,CompShg,Plywood,GasFWA,Yes,1055,5,Attachd,2,440,2,2014,7,2014-07-01
155000,NoPkVil,2308,1975,2-Story,C'Block,CompShg,Plywood,GasFWA,Yes,804,7,Detachd,2,429,3,2013,7,2013-07-01
157000,NoPkVil,2308,1975,2-Story,C'Block,CompShg,Plywood,GasFWA,Yes,855,7,Attachd,2,460,4,2013,8,2013-08-01
118500,Br'Dale,1890,1972,2-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,483,5,Detachd,1,264,2,2014,7,2014-07-01
123500,Br'Dale,2016,1970,2-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,630,6,Detachd,2,440,3,2013,11,2013-11-01
100000,Br'Dale,2016,1970,2-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,630,6,Detachd,2,440,3,2012,8,2012-08-01
93000,Br'Dale,1890,1970,2-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,525,6,Detachd,1,264,3,2012,10,2012-10-01
112000,Br'Dale,2016,1970,2-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,672,7,Detachd,1,288,3,2012,5,2012-05-01
109900,Br'Dale,2040,1970,2-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,525,6,Detachd,2,440,3,2013,4,2013-04-01
102500,Br'Dale,1680,1971,2-Story,P'Conc,CompShg,HdBoard,GasFWA,Yes,483,5,Detachd,1,264,2,2014,7,2014-07-01
114000,Br'Dale,1680,1971,2-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,483,4,Detachd,1,264,2,2013,12,2013-12-01
118514,Br'Dale,1680,1971,2-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,672,7,Detachd,1,264,3,2014,5,2014-05-01
125000,Br'Dale,1920,1971,2-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,765,7,Detachd,2,440,3,2013,5,2013-05-01
126500,Br'Dale,1920,1971,2-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,765,6,Detachd,2,440,2,2014,7,2014-07-01
112000,Br'Dale,1920,1971,2-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,765,6,Detachd,2,440,2,2012,8,2012-08-01
102500,Br'Dale,1680,1972,2-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,525,6,Detachd,1,264,3,2012,6,2012-06-01
82000,Br'Dale,1920,1972,2-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,766,7,Detachd,2,440,3,2012,9,2012-09-01
86300,Br'Dale,1920,1972,2-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,766,7,Detachd,2,440,3,2012,3,2012-03-01
105000,Br'Dale,1680,1972,2-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,483,5,Attachd,1,288,2,2014,7,2014-07-01
120500,Br'Dale,1680,1972,2-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,483,5,Detachd,1,288,2,2014,5,2014-05-01
128000,Br'Dale,1680,1971,2-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,628,7,Detachd,1,264,3,2012,6,2012-06-01
108000,Br'Dale,1680,1972,2-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,483,5,Detachd,1,264,2,2012,7,2012-07-01
132000,Br'Dale,1920,1972,2-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,765,6,Detachd,2,440,3,2013,5,2013-05-01
115000,NoPkVil,3646,1976,1-Story,C'Block,CompShg,Plywood,GasFWA,Yes,890,4,Attachd,1,308,2,2014,7,2014-07-01
139900,NoPkVil,4928,1976,1-Story,C'Block,CompShg,Plywood,GasFWA,Yes,958,5,Attachd,2,440,2,2012,5,2012-05-01
124000,NoPkVil,3351,1976,1-Story,C'Block,CompShg,Plywood,GasFWA,Yes,958,5,Attachd,1,308,2,2013,12,2013-12-01
125000,NoPkVil,4740,1977,1-Story,C'Block,CompShg,Plywood,GasFWA,Yes,990,5,Attachd,1,308,2,2012,6,2012-06-01
155000,N Ames,7838,1967,S/Foyer,C'Block,CompShg,HdBoard,GasFWA,Yes,864,6,Attachd,1,288,3,2014,4,2014-04-01
141000,NoPkVil,2308,1976,2-Story,C'Block,CompShg,Plywood,GasFWA,Yes,804,7,Detachd,2,440,3,2012,11,2012-11-01
130500,NoPkVil,2617,1975,1-Story,C'Block,CompShg,Plywood,GasFWA,Yes,1055,5,Attachd,1,319,2,2013,5,2013-05-01
144000,NoPkVil,2349,1977,2-Story,C'Block,CompShg,Plywood,GasFWA,Yes,855,6,Attachd,2,440,3,2013,5,2013-05-01
165000,NoPkVil,2280,1978,2-Story,C'Block,CompShg,Plywood,GasFWA,Yes,804,7,Detachd,2,440,3,2013,10,2013-10-01
75000,NoPkVil,2296,1976,1-Story,C'Block,CompShg,Plywood,GasFWA,Yes,836,5,Attachd,1,330,2,2012,10,2012-10-01
98093,NoPkVil,2296,1976,1-Story,C'Block,CompShg,Plywood,GasFWA,Yes,836,5,Attachd,1,330,2,2012,3,2012-03-01
110000,NoPkVil,2256,1976,1-Story,C'Block,CompShg,Plywood,GasFWA,Yes,1055,4,Attachd,1,319,2,2012,7,2012-07-01
392000,NRidgHt,12444,2008,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1932,7,Attachd,3,774,2,2012,11,2012-11-01
348000,NRidgHt,12456,2006,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1700,7,Attachd,3,786,3,2014,7,2014-07-01
378700,NRidgHt,12469,2006,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1777,7,Attachd,3,730,3,2013,12,2013-12-01
457000,NRidgHt,16387,2006,2-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1738,11,Attachd,3,831,4,2013,6,2013-06-01
372778,NRidgHt,10005,2011,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1697,7,Attachd,3,684,2,2012,7,2012-07-01
235000,NRidgHt,10361,2005,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1462,7,Attachd,2,669,3,2013,5,2013-05-01
68573,NRidgHt,12340,0,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,0,0,0,2014,4,2014-04-01
27500,Blmngtn,3182,2013,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1249,8,Attachd,2,479,2,2013,4,2013-04-01
26308,Blmngtn,3922,0,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,0,0,0,2013,7,2013-07-01
26308,Blmngtn,3922,0,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,0,0,0,2013,7,2013-07-01
23423,Blmngtn,3182,0,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,0,0,0,2013,7,2013-07-01
23423,Blmngtn,3182,0,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,0,0,0,2013,7,2013-07-01
23423,Blmngtn,3182,0,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,0,0,0,2013,7,2013-07-01
23423,Blmngtn,3182,0,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,0,0,0,2013,7,2013-07-01
23423,Blmngtn,3182,0,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,0,0,0,2013,7,2013-07-01
241405,Blmngtn,3182,2013,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1424,9,Attachd,2,468,2,2013,12,2013-12-01
23423,Blmngtn,3182,2013,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1424,9,Attachd,2,468,2,2013,7,2013-07-01
25000,Blmngtn,3182,2012,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1512,8,Attachd,2,528,2,2012,6,2012-06-01
25000,Blmngtn,3182,2012,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1570,8,Attachd,2,646,2,2012,6,2012-06-01
456000,NRidgHt,13641,2007,2-Story,P'Conc,CompShg,CemntBd,GasFWA,Yes,1934,8,Attachd,3,1040,3,2013,11,2013-11-01
404900,NRidgHt,12350,2009,2-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1189,8,Attachd,3,850,3,2013,6,2013-06-01
430000,NRidgHt,12092,2012,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1786,9,Attachd,3,960,3,2012,11,2012-11-01
625000,NRidgHt,13693,2007,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,2668,8,Attachd,3,762,2,2013,12,2013-12-01
512500,NRidgHt,13891,2007,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,2552,8,Attachd,3,932,3,2013,7,2013-07-01
470000,NRidgHt,13891,2006,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,2076,7,Attachd,3,850,2,2012,5,2012-05-01
405000,NRidgHt,14226,2006,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1930,9,Attachd,3,895,3,2012,11,2012-11-01
375000,NRidgHt,11578,2008,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1736,7,Attachd,3,834,3,2014,7,2014-07-01
407280,NRidgHt,10866,2012,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1957,11,Attachd,3,904,3,2013,2,2013-02-01
543056,NRidgHt,13441,2012,1-Story,P'Conc,CompShg,CemntBd,GasFWA,Yes,2339,8,Attachd,3,1062,3,2013,4,2013-04-01
477000,NRidgHt,13738,2012,1-Story,P'Conc,CompShg,CemntBd,GasFWA,Yes,2068,7,Attachd,3,1068,2,2014,3,2014-03-01
75000,NRidgHt,13199,2011,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,2164,9,Attachd,3,1034,3,2012,5,2012-05-01
70000,NRidgHt,12485,2012,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1537,7,Attachd,3,842,2,2012,6,2012-06-01
4200,NRidgHt,12485,2012,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1537,7,Attachd,3,842,2,2012,1,2012-01-01
437349,NRidgHt,12785,2013,1-Story,P'Conc,CompShg,CemntBd,GasFWA,Yes,2042,8,Attachd,3,944,3,2013,11,2013-11-01
420000,NRidgHt,14780,2005,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1815,7,Attachd,3,1067,2,2014,2,2014-02-01
449300,NRidgHt,14592,2010,1-Story,P'Conc,CompShg,CemntBd,GasFWA,Yes,2013,9,Attachd,3,898,3,2012,4,2012-04-01
420000,NRidgHt,14418,2007,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1950,7,Attachd,3,706,3,2013,8,2013-08-01
460000,NRidgHt,14977,2006,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1976,7,Attachd,3,908,2,2014,7,2014-07-01
298000,NRidgHt,16870,2004,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1782,7,Attachd,3,932,3,2012,2,2012-02-01
485000,NRidgHt,13654,2005,2-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1704,10,BuiltIn,3,814,4,2014,6,2014-06-01
424900,NRidgHt,23303,2007,2-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1569,10,BuiltIn,3,651,5,2013,5,2013-05-01
278500,NRidgHt,16659,2007,2-Story,P'Conc,CompShg,CemntBd,GasFWA,Yes,1554,7,Detachd,2,728,3,2013,6,2013-06-01
333000,NRidgHt,10304,2011,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1645,8,Attachd,3,736,3,2012,8,2012-08-01
333000,NRidgHt,10304,2011,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1645,8,Attachd,3,736,3,2012,8,2012-08-01
432000,NRidgHt,10159,2009,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1985,8,Attachd,3,837,3,2013,11,2013-11-01
257500,NRidgHt,12182,2005,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1541,7,Attachd,2,532,3,2013,9,2013-09-01
402000,NRidgHt,12151,2005,2-Story,P'Conc,CompShg,CemntBd,GasFWA,Yes,1414,9,BuiltIn,3,1003,3,2014,7,2014-07-01
312900,NRidgHt,9591,2004,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1713,7,Attachd,3,856,3,2013,5,2013-05-01
333550,NRidgHt,12970,2011,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1810,8,Attachd,3,838,3,2012,5,2012-05-01
67391,NRidgHt,12053,0,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,0,0,0,2014,4,2014-04-01
379000,NRidgHt,8834,2004,2-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1476,10,Attachd,3,738,4,2012,11,2012-11-01
280000,NRidgHt,10672,2006,2-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1054,10,BuiltIn,3,672,4,2012,7,2012-07-01
277500,NRidgHt,12878,2003,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1760,8,Attachd,2,583,3,2012,7,2012-07-01
235000,NRidgHt,11070,2006,2-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1599,7,Attachd,2,484,3,2012,9,2012-09-01
207200,NRidgHt,11070,2006,2-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1599,7,Attachd,2,484,3,2012,5,2012-05-01
317000,NRidgHt,11065,2006,2-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1085,8,Attachd,3,859,3,2013,7,2013-07-01
449000,NRidgHt,13788,2003,2-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,2007,10,BuiltIn,3,781,4,2012,8,2012-08-01
500000,NRidgHt,13472,2003,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,2392,8,Attachd,3,968,3,2014,5,2014-05-01
320000,NRidgHt,13605,2004,2-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1272,9,Attachd,3,886,4,2012,6,2012-06-01
259000,NRidgHt,12917,2003,2-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1121,8,BuiltIn,3,950,3,2012,12,2012-12-01
466250,NRidgHt,20431,2005,2-Story,P'Conc,CompShg,CemntBd,GasFWA,Yes,1846,9,Attachd,3,706,4,2014,8,2014-08-01
319500,NRidgHt,10000,2003,2-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1008,9,BuiltIn,3,632,4,2014,6,2014-06-01
259500,NRidgHt,9375,2003,2-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,950,7,Attachd,2,672,3,2013,5,2013-05-01
307500,NRidgHt,17112,2003,2-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1167,11,BuiltIn,3,659,4,2013,4,2013-04-01
260500,NRidgHt,10927,2005,2-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1058,8,BuiltIn,2,736,3,2012,8,2012-08-01
300000,NRidgHt,9254,2005,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1721,7,Attachd,2,554,3,2013,9,2013-09-01
217000,NRidgHt,9455,2002,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1571,7,Attachd,2,568,3,2012,2,2012-02-01
268900,NRidgHt,12221,2003,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1635,7,Attachd,3,946,3,2014,4,2014-04-01
285000,NRidgHt,12144,2002,2-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1324,8,BuiltIn,3,714,4,2014,6,2014-06-01
222000,NRidgHt,10509,2003,2-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,951,8,Attachd,2,506,4,2012,8,2012-08-01
320700,NRidgHt,9750,2002,1-Story,P'Conc,CompShg,MetalSd,GasFWA,Yes,1917,6,Attachd,2,587,2,2012,6,2012-06-01
273900,NRidgHt,6472,2008,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1451,6,Attachd,2,539,2,2014,2,2014-02-01
236000,NRidgHt,12304,2005,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1367,6,Attachd,2,484,2,2014,6,2014-06-01
210000,NRidgHt,6955,2005,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1368,6,Attachd,2,474,2,2013,5,2013-05-01
226000,NRidgHt,4590,2006,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1554,6,Attachd,2,627,2,2014,6,2014-06-01
258000,NRidgHt,4590,2006,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1554,6,Attachd,2,627,2,2014,5,2014-05-01
352000,NRidgHt,7125,2004,1-Story,P'Conc,CompShg,MetalSd,GasFWA,Yes,1845,6,Attachd,2,585,2,2012,10,2012-10-01
278500,NRidgHt,8849,2005,1-Story,P'Conc,CompShg,MetalSd,GasFWA,Yes,1684,6,Attachd,2,564,2,2012,9,2012-09-01
288700,NRidgHt,8438,2011,1-Story,P'Conc,CompShg,MetalSd,GasFWA,Yes,1548,6,Attachd,3,800,2,2012,4,2012-04-01
294000,NRidgHt,6240,2011,1-Story,P'Conc,CompShg,MetalSd,GasFWA,Yes,1478,7,Attachd,2,488,2,2012,6,2012-06-01
189900,NRidgHt,2988,2003,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1405,6,Attachd,2,478,2,2013,6,2013-06-01
199900,NRidgHt,2268,2003,2-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,764,6,BuiltIn,2,474,2,2014,6,2014-06-01
168000,NRidgHt,2268,2003,2-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,764,6,BuiltIn,2,474,2,2012,6,2012-06-01
166450,NRidgHt,2448,2003,2-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,764,6,BuiltIn,2,474,2,2013,2,2013-02-01
194000,NRidgHt,5484,2004,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1358,6,Attachd,2,484,2,2012,4,2012-04-01
340800,NRidgHt,11625,2013,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1564,9,Attachd,3,839,3,2014,1,2014-01-01
375000,NRidgHt,10534,2013,1-Story,P'Conc,CompShg,CemntBd,GasFWA,Yes,1860,9,Attachd,3,777,3,2014,6,2014-06-01
91036,NRidgHt,16350,0,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,0,0,0,2014,4,2014-04-01
77000,NRidgHt,10660,0,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,0,0,0,2014,4,2014-04-01
77000,NRidgHt,10660,0,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,0,0,0,2014,4,2014-04-01
73558,NRidgHt,10660,0,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,0,0,0,2014,4,2014-04-01
79442,NRidgHt,11425,0,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,0,0,0,2014,4,2014-04-01
74000,NRidgHt,14298,0,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,0,0,0,2014,5,2014-05-01
72500,NRidgHt,15979,0,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,0,0,0,2014,5,2014-05-01
355000,NRidgHt,10443,2013,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1551,8,Attachd,3,863,2,2013,10,2013-10-01
466999,NRidgHt,17081,2012,2-Story,P'Conc,CompShg,CemntBd,GasFWA,Yes,1482,13,BuiltIn,3,816,3,2012,5,2012-05-01
52500,NRidgHt,12669,2013,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1619,8,Attachd,3,838,3,2014,1,2014-01-01
56565,NRidgHt,9360,0,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,0,0,0,2012,3,2012-03-01
385000,NRidgHt,9360,2012,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1606,9,Attachd,3,854,2,2013,5,2013-05-01
56565,NRidgHt,9360,2012,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1606,9,Attachd,3,854,2,2012,3,2012-03-01
67000,NRidgHt,9360,2013,2-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,895,11,BuiltIn,3,734,3,2013,2,2013-02-01
61000,NRidgHt,13332,2013,1-Story,P'Conc,CompShg,CemntBd,GasFWA,Yes,1676,9,Attachd,3,723,2,2013,3,2013-03-01
70697,NRidgHt,12799,0,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,0,0,0,2013,2,2013-02-01
53678,NRidgHt,9750,0,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,0,0,0,2013,2,2013-02-01
315701,NRidgHt,9778,2012,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1553,8,Attachd,3,776,3,2013,3,2013-03-01
397700,NRidgHt,17169,2013,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1822,9,Attachd,3,950,3,2013,7,2013-07-01
62000,NRidgHt,12804,2013,1-Story,P'Conc,CompShg,CemntBd,GasFWA,Yes,2010,8,Attachd,3,896,3,2013,11,2013-11-01
62000,NRidgHt,12804,2013,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1551,7,Attachd,3,863,2,2013,10,2013-10-01
329684,NRidgHt,12804,2013,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1627,9,Attachd,3,890,3,2014,3,2014-03-01
53000,NRidgHt,12804,2013,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1627,9,Attachd,3,890,3,2013,11,2013-11-01
62000,NRidgHt,14511,0,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,0,0,0,2014,3,2014-03-01
381682,NRidgHt,19608,2013,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1694,8,Attachd,3,748,3,2013,6,2013-06-01
69000,NRidgHt,19608,2013,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1694,8,Attachd,3,748,3,2013,2,2013-02-01
393924,NRidgHt,10698,2013,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1600,9,Attachd,3,893,3,2013,12,2013-12-01
401804,NRidgHt,9360,2012,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1810,9,Attachd,3,865,3,2013,5,2013-05-01
439000,NRidgHt,9000,2013,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1871,9,Attachd,3,799,3,2014,5,2014-05-01
76870,NRidgHt,11617,0,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,0,0,0,2012,3,2012-03-01
